"","gridg1","gridg3","month","no.sp","timegroups","OBSERVATION.COUNT","OBSERVER.ID","TEMP.REGION","timegroups1","DATETIME"
"50707","11919","749","2",25,"2022",0,NA,NA,NA,NA
"50708","11530","749","2",20,"2022",0,NA,NA,NA,NA
"50709","11921","749","2",6,"2022",0,NA,NA,NA,NA
"50710","11660","749","2",2,"2022",0,NA,NA,NA,NA
"50711","11530","749","2",10,"2022",0,NA,NA,NA,NA
"50712","11920","749","2",28,"2022",0,NA,NA,NA,NA
"50713","11791","749","2",9,"2022",0,NA,NA,NA,NA
"50714","11789","749","2",26,"2022",0,NA,NA,NA,NA
"50715","11660","749","2",15,"2022",0,NA,NA,NA,NA
"50716","11660","749","2",4,"2022",0,NA,NA,NA,NA
"50717","11922","749","2",21,"2022",0,NA,NA,NA,NA
"50718","11790","749","2",17,"2022",0,NA,NA,NA,NA
"50719","11920","749","2",30,"2022",0,NA,NA,NA,NA
"50720","11790","749","2",18,"2022",0,NA,NA,NA,NA
"50721","11530","749","2",12,"2022",0,NA,NA,NA,NA
"50722","11920","749","2",12,"2022",0,NA,NA,NA,NA
"50723","11920","749","2",21,"2022",0,NA,NA,NA,NA
"50724","11792","749","2",4,"2022",0,NA,NA,NA,NA
"50725","11919","749","2",15,"2022",0,NA,NA,NA,NA
"50726","11660","749","2",28,"2022",0,NA,NA,NA,NA
"50727","11922","749","2",15,"2022",0,NA,NA,NA,NA
"50728","11790","749","2",8,"2022",0,NA,NA,NA,NA
"50729","11919","749","2",5,"2022",0,NA,NA,NA,NA
"50730","11531","749","2",9,"2022",0,NA,NA,NA,NA
"50731","11919","749","2",9,"2022",0,NA,NA,NA,NA
"50732","11530","749","2",11,"2022",0,NA,NA,NA,NA
"50733","11792","749","2",27,"2022",0,NA,NA,NA,NA
"50734","11792","749","2",15,"2022",0,NA,NA,NA,NA
"50735","11660","749","2",8,"2022",0,NA,NA,NA,NA
"50736","11660","749","2",3,"2022",0,NA,NA,NA,NA
"50737","11791","749","2",47,"2022",0,NA,NA,NA,NA
"50738","11792","749","2",6,"2022",0,NA,NA,NA,NA
"50739","11792","749","2",11,"2022",0,NA,NA,NA,NA
"50740","11791","749","2",37,"2022",0,NA,NA,NA,NA
"50741","11792","749","2",2,"2022",0,NA,NA,NA,NA
"50742","11660","749","2",23,"2022",0,NA,NA,NA,NA
"50743","11791","749","2",19,"2022",0,NA,NA,NA,NA
"50744","11660","749","2",6,"2022",0,NA,NA,NA,NA
"50745","11792","749","2",33,"2022",0,NA,NA,NA,NA
"50746","11660","749","2",8,"2022",0,NA,NA,NA,NA
"50747","11660","749","2",8,"2022",0,NA,NA,NA,NA
"50748","11531","749","2",32,"2022",0,NA,NA,NA,NA
"50749","11531","749","2",6,"2022",0,NA,NA,NA,NA
"50750","11530","749","2",17,"2022",0,NA,NA,NA,NA
"50751","11791","749","2",13,"2022",0,NA,NA,NA,NA
"50752","11791","749","2",6,"2022",0,NA,NA,NA,NA
"50753","11791","749","2",25,"2022",0,NA,NA,NA,NA
"50754","11660","749","2",4,"2022",0,NA,NA,NA,NA
"50755","11530","749","2",22,"2022",0,NA,NA,NA,NA
"50756","11791","749","2",30,"2022",0,NA,NA,NA,NA
"50757","11921","749","2",6,"2022",0,NA,NA,NA,NA
"50758","11791","749","2",24,"2022",0,NA,NA,NA,NA
"50759","11921","749","2",2,"2022",0,NA,NA,NA,NA
"50760","11530","749","2",20,"2022",0,NA,NA,NA,NA
"50761","11791","749","2",28,"2022",0,NA,NA,NA,NA
"50762","11660","749","2",15,"2022",0,NA,NA,NA,NA
"50763","11791","749","2",64,"2022",0,NA,NA,NA,NA
"50764","11792","749","2",45,"2022",0,NA,NA,NA,NA
"50765","11790","749","2",9,"2022",0,NA,NA,NA,NA
"50766","11790","749","2",5,"2022",0,NA,NA,NA,NA
"50767","11792","749","2",47,"2022",0,NA,NA,NA,NA
"50768","11660","749","2",27,"2022",0,NA,NA,NA,NA
"50769","11790","749","2",7,"2022",0,NA,NA,NA,NA
"50770","11791","749","2",3,"2022",0,NA,NA,NA,NA
"50771","11921","749","2",8,"2022",0,NA,NA,NA,NA
"50772","11530","749","2",8,"2022",0,NA,NA,NA,NA
"50773","11791","749","2",11,"2022",0,NA,NA,NA,NA
"50774","11791","749","2",4,"2022",0,NA,NA,NA,NA
"50775","11921","749","2",13,"2022",0,NA,NA,NA,NA
"50776","11792","749","2",56,"2022",0,NA,NA,NA,NA
"50777","11791","749","2",23,"2022",0,NA,NA,NA,NA
"50778","11792","749","2",20,"2022",0,NA,NA,NA,NA
"50779","11791","749","2",9,"2022",0,NA,NA,NA,NA
"50780","11662","749","2",13,"2022",0,NA,NA,NA,NA
"50781","11792","749","2",38,"2022",0,NA,NA,NA,NA
"50782","11530","749","2",9,"2022",0,NA,NA,NA,NA
"50783","11791","749","2",13,"2022",0,NA,NA,NA,NA
"50784","11791","749","2",5,"2022",0,NA,NA,NA,NA
"50785","11662","749","2",14,"2022",0,NA,NA,NA,NA
"50786","11660","749","2",1,"2022",0,NA,NA,NA,NA
"50787","11792","749","2",42,"2022",0,NA,NA,NA,NA
"50788","11792","749","2",7,"2022",0,NA,NA,NA,NA
"50789","11660","749","2",15,"2022",0,NA,NA,NA,NA
"50790","11530","749","2",6,"2022",0,NA,NA,NA,NA
"50791","11792","749","2",8,"2022",0,NA,NA,NA,NA
"50792","11792","749","2",11,"2022",0,NA,NA,NA,NA
"50793","11660","749","2",9,"2022",0,NA,NA,NA,NA
"50794","11531","749","2",49,"2022",0,NA,NA,NA,NA
"50795","11789","749","2",13,"2022",0,NA,NA,NA,NA
"50796","11660","749","2",60,"2022",1,1924109,NA,"2020-2022",2023-06-01 17:02:00
"50797","11790","749","2",23,"2011-2012",0,NA,NA,NA,NA
"50798","11792","749","2",18,"2022",0,NA,NA,NA,NA
"50799","11660","749","2",11,"2022",0,NA,NA,NA,NA
"50800","11792","749","2",25,"2022",0,NA,NA,NA,NA
"50801","11921","749","2",11,"2022",0,NA,NA,NA,NA
"50802","11530","749","2",5,"2022",0,NA,NA,NA,NA
"50803","11530","749","2",81,"2022",0,NA,NA,NA,NA
"50804","11530","749","2",6,"2022",0,NA,NA,NA,NA
"50805","11660","749","2",31,"2022",0,NA,NA,NA,NA
"50806","11660","749","2",3,"2022",0,NA,NA,NA,NA
"50807","11790","749","2",4,"2022",0,NA,NA,NA,NA
"50808","11530","749","2",6,"2022",0,NA,NA,NA,NA
"50809","11792","749","2",11,"2022",0,NA,NA,NA,NA
"50810","11790","749","2",8,"2022",0,NA,NA,NA,NA
"50811","11791","749","2",26,"2022",0,NA,NA,NA,NA
"50812","11922","749","2",12,"2022",0,NA,NA,NA,NA
"50813","11791","749","2",13,"2022",0,NA,NA,NA,NA
"50814","11660","749","2",8,"2022",0,NA,NA,NA,NA
"50815","11660","749","2",7,"2022",0,NA,NA,NA,NA
"50816","11791","749","2",11,"2022",0,NA,NA,NA,NA
"50817","11791","749","2",12,"2022",0,NA,NA,NA,NA
"50818","11791","749","2",11,"2022",0,NA,NA,NA,NA
"50819","11922","749","2",6,"2022",0,NA,NA,NA,NA
"50820","11791","749","2",11,"2022",0,NA,NA,NA,NA
"50821","11792","749","2",7,"2022",0,NA,NA,NA,NA
"50822","11792","749","2",4,"2022",0,NA,NA,NA,NA
"50823","11922","749","2",11,"2022",0,NA,NA,NA,NA
"50824","11662","749","2",17,"2022",0,NA,NA,NA,NA
"50825","11791","749","2",7,"2022",0,NA,NA,NA,NA
"50826","11531","749","2",27,"2022",0,NA,NA,NA,NA
"50827","11660","749","2",19,"2011-2012",0,NA,NA,NA,NA
"50828","11922","749","2",10,"2022",0,NA,NA,NA,NA
"50829","11531","749","2",32,"2022",0,NA,NA,NA,NA
"50830","11792","749","2",6,"2015",0,NA,NA,NA,NA
"50831","11660","749","2",15,"2022",0,NA,NA,NA,NA
"50832","11660","749","2",4,"2022",0,NA,NA,NA,NA
"50833","11660","749","2",3,"2022",0,NA,NA,NA,NA
"50834","11660","749","2",8,"2022",0,NA,NA,NA,NA
"50835","11921","749","2",12,"2022",0,NA,NA,NA,NA
"50836","11790","749","2",12,"2022",0,NA,NA,NA,NA
"50837","11791","749","2",6,"2022",0,NA,NA,NA,NA
"50838","11790","749","2",4,"2007-2010",0,NA,NA,NA,NA
"50839","11790","749","2",20,"2013",0,NA,NA,NA,NA
"50840","11790","749","2",27,"2015",0,NA,NA,NA,NA
"50841","11790","749","2",5,"2016",0,NA,NA,NA,NA
"50842","11790","749","2",8,"2020",0,NA,NA,NA,NA
"50843","11660","749","2",8,"2022",0,NA,NA,NA,NA
"50844","11789","749","2",25,"2016",0,NA,NA,NA,NA
"50845","11921","749","2",5,"2014",0,NA,NA,NA,NA
"50846","11789","749","2",4,"2014",0,NA,NA,NA,NA
"50847","11920","749","2",2,"2015",0,NA,NA,NA,NA
"50848","11790","749","2",18,"2014",1,460344,NA,"2007-2014",2023-06-01 08:00:00
"50849","11532","749","2",25,"2013",0,NA,NA,NA,NA
"50850","11920","749","2",19,"2013",0,NA,NA,NA,NA
"50851","11660","749","2",87,"2013",1,484170,NA,"2007-2014",2023-06-01 06:30:00
"50852","11662","749","2",26,"2013",0,NA,NA,NA,NA
"50853","11531","749","2",15,"2013",0,NA,NA,NA,NA
"50854","11919","749","2",51,"2013",0,NA,NA,NA,NA
"50855","11530","749","2",4,"2013",0,NA,NA,NA,NA
"50856","11530","749","2",83,"2013",0,NA,NA,NA,NA
"50857","11789","749","2",44,"2013",0,NA,NA,NA,NA
"50858","11531","749","2",20,"2013",0,NA,NA,NA,NA
"50859","11921","749","2",7,"2013",0,NA,NA,NA,NA
"50860","11920","749","2",8,"2013",0,NA,NA,NA,NA
"50861","11660","749","2",70,"2014",1,520953,NA,"2007-2014",2023-06-01 06:00:00
"50862","11660","749","2",15,"2014",0,NA,NA,NA,NA
"50863","11790","749","2",2,"2014",0,NA,NA,NA,NA
"50864","11921","749","2",21,"2014",0,NA,NA,NA,NA
"50865","11792","749","2",30,"2014",0,NA,NA,NA,NA
"50866","11792","749","2",57,"2014",0,NA,NA,NA,NA
"50867","11532","749","2",43,"2014",1,520953,NA,"2007-2014",2023-06-01 06:30:00
"50868","11662","749","2",8,"2013",0,NA,NA,NA,NA
"50869","11920","749","2",76,"2015",0,NA,NA,NA,NA
"50870","11921","749","2",14,"2015",0,NA,NA,NA,NA
"50871","11790","749","2",39,"2015",0,NA,NA,NA,NA
"50872","11530","749","2",106,"2015",0,NA,NA,NA,NA
"50873","11530","749","2",24,"2015",0,NA,NA,NA,NA
"50874","11661","749","2",34,"2015",0,NA,NA,NA,NA
"50875","11921","749","2",41,"2015",0,NA,NA,NA,NA
"50876","11790","749","2",31,"2015",0,NA,NA,NA,NA
"50877","11920","749","2",49,"2015",0,NA,NA,NA,NA
"50878","11921","749","2",8,"2015",0,NA,NA,NA,NA
"50879","11791","749","2",40,"2015",0,NA,NA,NA,NA
"50880","11791","749","2",4,"2015",0,NA,NA,NA,NA
"50881","11791","749","2",18,"2015",0,NA,NA,NA,NA
"50882","11660","749","2",12,"2015",0,NA,NA,NA,NA
"50883","11919","749","2",13,"2016",0,NA,NA,NA,NA
"50884","11920","749","2",20,"2016",0,NA,NA,NA,NA
"50885","11920","749","2",4,"2016",0,NA,NA,NA,NA
"50886","11920","749","2",21,"2016",0,NA,NA,NA,NA
"50887","11532","749","2",26,"2014",1,558475,NA,"2007-2014",2023-06-01 09:28:00
"50888","11920","749","2",9,"2016",0,NA,NA,NA,NA
"50889","11921","749","2",23,"2016",0,NA,NA,NA,NA
"50890","11921","749","2",14,"2016",0,NA,NA,NA,NA
"50891","11530","749","2",18,"2016",0,NA,NA,NA,NA
"50892","11921","749","2",18,"2016",0,NA,NA,NA,NA
"50893","11921","749","2",17,"2016",0,NA,NA,NA,NA
"50894","11922","749","2",31,"2016",0,NA,NA,NA,NA
"50895","11921","749","2",9,"2016",0,NA,NA,NA,NA
"50896","11922","749","2",94,"2016",0,NA,NA,NA,NA
"50897","11921","749","2",31,"2016",0,NA,NA,NA,NA
"50898","11532","749","2",40,"2016",0,NA,NA,NA,NA
"50899","11921","749","2",2,"2016",0,NA,NA,NA,NA
"50900","11531","749","2",27,"2013",0,NA,NA,NA,NA
"50901","11792","749","2",8,"2016",0,NA,NA,NA,NA
"50902","11531","749","2",68,"2016",0,NA,NA,NA,NA
"50903","11920","749","2",62,"2017",0,NA,NA,NA,NA
"50904","11792","749","2",24,"2017",0,NA,NA,NA,NA
"50905","11790","749","2",5,"2017",0,NA,NA,NA,NA
"50906","11660","749","2",24,"2017",0,NA,NA,NA,NA
"50907","11792","749","2",11,"2017",0,NA,NA,NA,NA
"50908","11531","749","2",33,"2017",0,NA,NA,NA,NA
"50909","11530","749","2",22,"2017",0,NA,NA,NA,NA
"50910","11662","749","2",11,"2017",0,NA,NA,NA,NA
"50911","11531","749","2",42,"2017",0,NA,NA,NA,NA
"50912","11791","749","2",13,"2017",0,NA,NA,NA,NA
"50913","11660","749","2",26,"2017",0,NA,NA,NA,NA
"50914","11920","749","2",42,"2017",0,NA,NA,NA,NA
"50915","11661","749","2",7,"2017",0,NA,NA,NA,NA
"50916","11790","749","2",29,"2017",0,NA,NA,NA,NA
"50917","11790","749","2",13,"2011-2012",0,NA,NA,NA,NA
"50918","11530","749","2",2,"2018",0,NA,NA,NA,NA
"50919","11530","749","2",3,"2018",0,NA,NA,NA,NA
"50920","11660","749","2",15,"2018",0,NA,NA,NA,NA
"50921","11792","749","2",43,"2018",0,NA,NA,NA,NA
"50922","11792","749","2",12,"2018",0,NA,NA,NA,NA
"50923","11662","749","2",7,"2018",0,NA,NA,NA,NA
"50924","11660","749","2",10,"2018",0,NA,NA,NA,NA
"50925","11662","749","2",24,"2018",1,1251732,NA,"2015-2019",2023-06-01 06:01:00
"50926","11531","749","2",12,"2018",0,NA,NA,NA,NA
"50927","11531","749","2",13,"2018",0,NA,NA,NA,NA
"50928","11531","749","2",38,"2018",0,NA,NA,NA,NA
"50929","11791","749","2",12,"2018",0,NA,NA,NA,NA
"50930","11531","749","2",39,"2018",0,NA,NA,NA,NA
"50931","11530","749","2",23,"2018",0,NA,NA,NA,NA
"50932","11531","749","2",19,"2018",0,NA,NA,NA,NA
"50933","11531","749","2",18,"2018",0,NA,NA,NA,NA
"50934","11919","749","2",14,"2018",0,NA,NA,NA,NA
"50935","11789","749","2",28,"2018",0,NA,NA,NA,NA
"50936","11792","749","2",20,"2018",0,NA,NA,NA,NA
"50937","11921","749","2",7,"2018",0,NA,NA,NA,NA
"50938","11920","749","2",33,"2018",0,NA,NA,NA,NA
"50939","11920","749","2",14,"2018",0,NA,NA,NA,NA
"50940","11791","749","2",19,"2018",0,NA,NA,NA,NA
"50941","11661","749","2",58,"2018",0,NA,NA,NA,NA
"50942","11792","749","2",24,"2018",0,NA,NA,NA,NA
"50943","11660","749","2",7,"2018",0,NA,NA,NA,NA
"50944","11530","749","2",59,"before 2000",0,NA,NA,NA,NA
"50945","11661","749","2",20,"before 2000",1,1364394,NA,"before 2006",2023-06-01
"50946","11661","749","2",12,"before 2000",1,1364394,NA,"before 2006",2023-06-01
"50947","11661","749","2",69,"2000-2006",0,NA,NA,NA,NA
"50948","11661","749","2",56,"2007-2010",0,NA,NA,NA,NA
"50949","11792","749","2",51,"2007-2010",0,NA,NA,NA,NA
"50950","11792","749","2",55,"2007-2010",0,NA,NA,NA,NA
"50951","11662","749","2",40,"2007-2010",0,NA,NA,NA,NA
"50952","11792","749","2",42,"2007-2010",0,NA,NA,NA,NA
"50953","11662","749","2",16,"2011-2012",0,NA,NA,NA,NA
"50954","11661","749","2",32,"2011-2012",0,NA,NA,NA,NA
"50955","11791","749","2",58,"2011-2012",0,NA,NA,NA,NA
"50956","11792","749","2",45,"2011-2012",0,NA,NA,NA,NA
"50957","11792","749","2",49,"2011-2012",0,NA,NA,NA,NA
"50958","11661","749","2",57,"2011-2012",0,NA,NA,NA,NA
"50959","11660","749","2",37,"2011-2012",1,540170,NA,"2007-2014",2023-06-01 06:30:00
"50960","11531","749","2",47,"2018",0,NA,NA,NA,NA
"50961","11792","749","2",6,"2016",0,NA,NA,NA,NA
"50962","11922","749","2",7,"2016",0,NA,NA,NA,NA
"50963","11922","749","2",6,"2016",0,NA,NA,NA,NA
"50964","11531","749","2",3,"2019",0,NA,NA,NA,NA
"50965","11532","749","2",48,"2019",0,NA,NA,NA,NA
"50966","11920","749","2",1,"2019",0,NA,NA,NA,NA
"50967","11920","749","2",17,"2019",0,NA,NA,NA,NA
"50968","11920","749","2",2,"2019",0,NA,NA,NA,NA
"50969","11919","749","2",5,"2019",0,NA,NA,NA,NA
"50970","11919","749","2",5,"2019",0,NA,NA,NA,NA
"50971","11531","749","2",15,"2019",0,NA,NA,NA,NA
"50972","11920","749","2",12,"2019",0,NA,NA,NA,NA
"50973","11920","749","2",4,"2019",0,NA,NA,NA,NA
"50974","11660","749","2",28,"2019",0,NA,NA,NA,NA
"50975","11920","749","2",1,"2019",0,NA,NA,NA,NA
"50976","11531","749","2",61,"2019",0,NA,NA,NA,NA
"50977","11660","749","2",7,"2019",0,NA,NA,NA,NA
"50978","11660","749","2",3,"2019",0,NA,NA,NA,NA
"50979","11660","749","2",5,"2019",0,NA,NA,NA,NA
"50980","11660","749","2",8,"2019",0,NA,NA,NA,NA
"50981","11660","749","2",9,"2019",0,NA,NA,NA,NA
"50982","11660","749","2",12,"2019",0,NA,NA,NA,NA
"50983","11660","749","2",8,"2019",0,NA,NA,NA,NA
"50984","11531","749","2",11,"2019",0,NA,NA,NA,NA
"50985","11530","749","2",43,"2019",0,NA,NA,NA,NA
"50986","11660","749","2",4,"2019",0,NA,NA,NA,NA
"50987","11660","749","2",5,"2019",0,NA,NA,NA,NA
"50988","11660","749","2",9,"2019",0,NA,NA,NA,NA
"50989","11531","749","2",19,"2019",0,NA,NA,NA,NA
"50990","11531","749","2",13,"2019",0,NA,NA,NA,NA
"50991","11531","749","2",56,"2019",0,NA,NA,NA,NA
"50992","11790","749","2",9,"2019",0,NA,NA,NA,NA
"50993","11531","749","2",44,"2019",0,NA,NA,NA,NA
"50994","11530","749","2",53,"2019",0,NA,NA,NA,NA
"50995","11790","749","2",1,"2019",0,NA,NA,NA,NA
"50996","11530","749","2",59,"2019",0,NA,NA,NA,NA
"50997","11659","749","2",5,"2019",0,NA,NA,NA,NA
"50998","11660","749","2",1,"2019",0,NA,NA,NA,NA
"50999","11792","749","2",20,"2019",0,NA,NA,NA,NA
"51000","11792","749","2",15,"2019",0,NA,NA,NA,NA
"51001","11530","749","2",21,"2019",0,NA,NA,NA,NA
"51002","11531","749","2",17,"2019",0,NA,NA,NA,NA
"51003","11792","749","2",24,"2019",0,NA,NA,NA,NA
"51004","11661","749","2",17,"2019",0,NA,NA,NA,NA
"51005","11531","749","2",36,"2019",0,NA,NA,NA,NA
"51006","11530","749","2",16,"2019",0,NA,NA,NA,NA
"51007","11660","749","2",57,"2019",0,NA,NA,NA,NA
"51008","11660","749","2",9,"2019",0,NA,NA,NA,NA
"51009","11659","749","2",12,"2019",0,NA,NA,NA,NA
"51010","11660","749","2",9,"2019",0,NA,NA,NA,NA
"51011","11530","749","2",11,"2019",0,NA,NA,NA,NA
"51012","11530","749","2",2,"2019",0,NA,NA,NA,NA
"51013","11530","749","2",71,"2019",0,NA,NA,NA,NA
"51014","11659","749","2",12,"2019",0,NA,NA,NA,NA
"51015","11659","749","2",2,"2019",0,NA,NA,NA,NA
"51016","11530","749","2",4,"2019",0,NA,NA,NA,NA
"51017","11529","749","2",31,"2019",0,NA,NA,NA,NA
"51018","11660","749","2",2,"2019",0,NA,NA,NA,NA
"51019","11530","749","2",41,"2019",0,NA,NA,NA,NA
"51020","11660","749","2",1,"2019",0,NA,NA,NA,NA
"51021","11792","749","2",11,"2019",0,NA,NA,NA,NA
"51022","11530","749","2",59,"2019",0,NA,NA,NA,NA
"51023","11660","749","2",14,"2019",0,NA,NA,NA,NA
"51024","11659","749","2",10,"2019",0,NA,NA,NA,NA
"51025","11529","749","2",19,"2019",0,NA,NA,NA,NA
"51026","11659","749","2",13,"2019",0,NA,NA,NA,NA
"51027","11659","749","2",5,"2019",0,NA,NA,NA,NA
"51028","11529","749","2",25,"2019",0,NA,NA,NA,NA
"51029","11660","749","2",79,"2019",1,679449,NA,"2015-2019",2023-06-01 07:45:00
"51030","11790","749","2",12,"2019",0,NA,NA,NA,NA
"51031","11661","749","2",9,"2017",0,NA,NA,NA,NA
"51032","11660","749","2",6,"2017",0,NA,NA,NA,NA
"51033","11790","749","2",2,"2019",0,NA,NA,NA,NA
"51034","11660","749","2",42,"2019",0,NA,NA,NA,NA
"51035","11790","749","2",8,"2019",0,NA,NA,NA,NA
"51036","11792","749","2",13,"2019",0,NA,NA,NA,NA
"51037","11791","749","2",24,"2019",0,NA,NA,NA,NA
"51038","11530","749","2",17,"2019",0,NA,NA,NA,NA
"51039","11661","749","2",44,"2019",0,NA,NA,NA,NA
"51040","11792","749","2",7,"2019",0,NA,NA,NA,NA
"51041","11791","749","2",22,"2019",0,NA,NA,NA,NA
"51042","11531","749","2",82,"2016",0,NA,NA,NA,NA
"51043","11792","749","2",12,"2019",0,NA,NA,NA,NA
"51044","11789","749","2",10,"2016",0,NA,NA,NA,NA
"51045","11789","749","2",3,"2016",0,NA,NA,NA,NA
"51046","11660","749","2",9,"2016",0,NA,NA,NA,NA
"51047","11660","749","2",5,"2016",0,NA,NA,NA,NA
"51048","11921","749","2",10,"2016",0,NA,NA,NA,NA
"51049","11920","749","2",4,"2015",0,NA,NA,NA,NA
"51050","11660","749","2",19,"2015",0,NA,NA,NA,NA
"51051","11790","749","2",19,"2000-2006",0,NA,NA,NA,NA
"51052","11792","749","2",104,"2000-2006",0,NA,NA,NA,NA
"51053","11920","749","2",13,"before 2000",0,NA,NA,NA,NA
"51054","11660","749","2",1,"2019",0,NA,NA,NA,NA
"51055","11661","749","2",14,"2017",0,NA,NA,NA,NA
"51056","11921","749","2",14,"2017",0,NA,NA,NA,NA
"51057","11921","749","2",15,"2017",0,NA,NA,NA,NA
"51058","11921","749","2",9,"2017",0,NA,NA,NA,NA
"51059","11790","749","2",5,"before 2000",0,NA,NA,NA,NA
"51060","11660","749","2",14,"before 2000",0,NA,NA,NA,NA
"51061","11791","749","2",15,"before 2000",0,NA,NA,NA,NA
"51062","11790","749","2",12,"before 2000",0,NA,NA,NA,NA
"51063","11790","749","2",21,"before 2000",0,NA,NA,NA,NA
"51064","11660","749","2",29,"before 2000",0,NA,NA,NA,NA
"51065","11530","749","2",29,"before 2000",0,NA,NA,NA,NA
"51066","11791","749","2",18,"2020",0,NA,NA,NA,NA
"51067","11792","749","2",8,"2020",0,NA,NA,NA,NA
"51068","11792","749","2",7,"2020",0,NA,NA,NA,NA
"51069","11660","749","2",6,"2020",0,NA,NA,NA,NA
"51070","11920","749","2",8,"2020",0,NA,NA,NA,NA
"51071","11660","749","2",17,"2020",0,NA,NA,NA,NA
"51072","11661","749","2",9,"2020",0,NA,NA,NA,NA
"51073","11791","749","2",17,"2020",0,NA,NA,NA,NA
"51074","11790","749","2",3,"2020",0,NA,NA,NA,NA
"51075","11662","749","2",11,"2020",0,NA,NA,NA,NA
"51076","11660","749","2",7,"2020",0,NA,NA,NA,NA
"51077","11660","749","2",7,"2020",0,NA,NA,NA,NA
"51078","11660","749","2",2,"2020",0,NA,NA,NA,NA
"51079","11921","749","2",2,"2020",0,NA,NA,NA,NA
"51080","11790","749","2",4,"2020",0,NA,NA,NA,NA
"51081","11662","749","2",16,"2020",0,NA,NA,NA,NA
"51082","11530","749","2",29,"2020",0,NA,NA,NA,NA
"51083","11919","749","2",16,"2020",0,NA,NA,NA,NA
"51084","11791","749","2",2,"2020",0,NA,NA,NA,NA
"51085","11531","749","2",30,"2020",0,NA,NA,NA,NA
"51086","11531","749","2",15,"2020",0,NA,NA,NA,NA
"51087","11791","749","2",21,"2020",1,830705,NA,"2020-2022",2023-06-01 07:10:00
"51088","11531","749","2",16,"2020",0,NA,NA,NA,NA
"51089","11921","749","2",5,"2020",0,NA,NA,NA,NA
"51090","11530","749","2",11,"2020",0,NA,NA,NA,NA
"51091","11531","749","2",18,"2020",0,NA,NA,NA,NA
"51092","11531","749","2",23,"2020",0,NA,NA,NA,NA
"51093","11531","749","2",4,"2020",0,NA,NA,NA,NA
"51094","11790","749","2",6,"2020",0,NA,NA,NA,NA
"51095","11921","749","2",23,"2020",0,NA,NA,NA,NA
"51096","11920","749","2",6,"2020",0,NA,NA,NA,NA
"51097","11531","749","2",12,"2020",0,NA,NA,NA,NA
"51098","11531","749","2",5,"2020",0,NA,NA,NA,NA
"51099","11921","749","2",16,"2020",0,NA,NA,NA,NA
"51100","11790","749","2",6,"2020",0,NA,NA,NA,NA
"51101","11920","749","2",7,"2020",0,NA,NA,NA,NA
"51102","11921","749","2",6,"2020",0,NA,NA,NA,NA
"51103","11922","749","2",4,"2020",0,NA,NA,NA,NA
"51104","11921","749","2",4,"2020",0,NA,NA,NA,NA
"51105","11530","749","2",8,"2020",0,NA,NA,NA,NA
"51106","11662","749","2",13,"2020",0,NA,NA,NA,NA
"51107","11660","749","2",9,"2020",0,NA,NA,NA,NA
"51108","11791","749","2",2,"2020",1,408878,NA,"2020-2022",2023-06-01 06:35:00
"51109","11660","749","2",5,"2020",0,NA,NA,NA,NA
"51110","11791","749","2",73,"2020",0,NA,NA,NA,NA
"51111","11660","749","2",6,"2020",0,NA,NA,NA,NA
"51112","11660","749","2",9,"2020",0,NA,NA,NA,NA
"51113","11660","749","2",8,"2020",1,1150402,NA,"2020-2022",2023-06-01 09:29:00
"51114","11660","749","2",5,"2020",0,NA,NA,NA,NA
"51115","11920","749","2",58,"2020",0,NA,NA,NA,NA
"51116","11530","749","2",11,"2020",0,NA,NA,NA,NA
"51117","11661","749","2",9,"2020",0,NA,NA,NA,NA
"51118","11662","749","2",8,"2020",0,NA,NA,NA,NA
"51119","11530","749","2",10,"2020",0,NA,NA,NA,NA
"51120","11920","749","2",2,"2020",0,NA,NA,NA,NA
"51121","11921","749","2",14,"2020",0,NA,NA,NA,NA
"51122","11921","749","2",14,"2020",0,NA,NA,NA,NA
"51123","11921","749","2",32,"2020",0,NA,NA,NA,NA
"51124","11530","749","2",9,"2020",0,NA,NA,NA,NA
"51125","11792","749","2",14,"2020",0,NA,NA,NA,NA
"51126","11530","749","2",13,"2020",0,NA,NA,NA,NA
"51127","11792","749","2",4,"2020",0,NA,NA,NA,NA
"51128","11530","749","2",6,"2020",0,NA,NA,NA,NA
"51129","11920","749","2",29,"2020",0,NA,NA,NA,NA
"51130","11530","749","2",47,"2020",0,NA,NA,NA,NA
"51131","11530","749","2",9,"2020",0,NA,NA,NA,NA
"51132","11530","749","2",29,"2020",0,NA,NA,NA,NA
"51133","11791","749","2",44,"2020",0,NA,NA,NA,NA
"51134","11920","749","2",4,"2020",0,NA,NA,NA,NA
"51135","11662","749","2",14,"2020",0,NA,NA,NA,NA
"51136","11792","749","2",1,"2020",0,NA,NA,NA,NA
"51137","11791","749","2",1,"2020",0,NA,NA,NA,NA
"51138","11921","749","2",10,"2020",0,NA,NA,NA,NA
"51139","11530","749","2",11,"2020",0,NA,NA,NA,NA
"51140","11791","749","2",11,"2020",0,NA,NA,NA,NA
"51141","11790","749","2",7,"before 2000",0,NA,NA,NA,NA
"51142","11919","749","2",59,"2019",0,NA,NA,NA,NA
"51143","11790","749","2",16,"before 2000",0,NA,NA,NA,NA
"51144","11790","749","2",8,"before 2000",0,NA,NA,NA,NA
"51145","11921","749","2",25,"before 2000",0,NA,NA,NA,NA
"51146","11662","749","2",12,"2020",0,NA,NA,NA,NA
